img,filename,weight
data/Supervisely/train/4802.png,data/Supervisely/train_mask/4802.png,0.766697740099453
data/Supervisely/train/3992.png,data/Supervisely/iteration_noisy_60/3992.png,0.49670740681735315
data/Supervisely/train/5400.png,data/Supervisely/train_mask/5400.png,0.9529663647412584
data/Supervisely/train/4235.png,data/Supervisely/train_mask/4235.png,0.8701888848503264
data/Supervisely/train/3888.png,data/Supervisely/iteration_noisy_60/3888.png,0.4431686794085173
data/Supervisely/train/5223.png,data/Supervisely/train_mask/5223.png,0.9382704968044688
data/Supervisely/train/1356.png,data/Supervisely/train_mask/1356.png,0.7868439220100893
data/Supervisely/train/3007.png,data/Supervisely/iteration_noisy_60/3007.png,0.40621610629067245
data/Supervisely/train/4442.png,data/Supervisely/train_mask/4442.png,0.8085472998045986
data/Supervisely/train/2265.png,data/Supervisely/train_mask/2265.png,0.80616838363185
data/Supervisely/train/2694.png,data/Supervisely/train_mask/2694.png,0.4887528142224983
data/Supervisely/train/5504.png,data/Supervisely/iteration_noisy_60/5504.png,0.4566233154012534
data/Supervisely/train/4108.png,data/Supervisely/iteration_noisy_60/4108.png,0.5020153886755847
data/Supervisely/train/4804.png,data/Supervisely/train_mask/4804.png,0.9571141248195618
data/Supervisely/train/633.png,data/Supervisely/iteration_noisy_60/633.png,0.4662379421221865
data/Supervisely/train/3524.png,data/Supervisely/train_mask/3524.png,0.9355231564790416
data/Supervisely/train/4028.png,data/Supervisely/train_mask/4028.png,0.6257353399990369
data/Supervisely/train/1751.png,data/Supervisely/iteration_noisy_60/1751.png,0.4516789110243342
data/Supervisely/train/5266.png,data/Supervisely/iteration_noisy_60/5266.png,0.4915660641959812
data/Supervisely/train/2786.png,data/Supervisely/iteration_noisy_60/2786.png,0.4759246098798875
data/Supervisely/train/3916.png,data/Supervisely/train_mask/3916.png,0.8678884889121168
data/Supervisely/train/1337.png,data/Supervisely/train_mask/1337.png,0.895390825619844
data/Supervisely/train/4414.png,data/Supervisely/train_mask/4414.png,0.956114918310301
data/Supervisely/train/2925.png,data/Supervisely/train_mask/2925.png,0.9766564540232887
data/Supervisely/train/585.png,data/Supervisely/iteration_noisy_60/585.png,0.5003843964730353
data/Supervisely/train/2568.png,data/Supervisely/train_mask/2568.png,0.6560078364414843
data/Supervisely/train/103.png,data/Supervisely/train_mask/103.png,0.5400817083649965
data/Supervisely/train/4926.png,data/Supervisely/iteration_noisy_60/4926.png,0.4724731003247898
data/Supervisely/train/2454.png,data/Supervisely/train_mask/2454.png,0.8921326261878331
data/Supervisely/train/1530.png,data/Supervisely/iteration_noisy_60/1530.png,0.3834976863138231
data/Supervisely/train/3082.png,data/Supervisely/iteration_noisy_60/3082.png,0.4585421957857447
data/Supervisely/train/5104.png,data/Supervisely/iteration_noisy_60/5104.png,0.34613472742288187
data/Supervisely/train/3964.png,data/Supervisely/train_mask/3964.png,0.9550687022535762
data/Supervisely/train/4543.png,data/Supervisely/train_mask/4543.png,0.8893034261094529
data/Supervisely/train/3127.png,data/Supervisely/train_mask/3127.png,0.934324367959767
data/Supervisely/train/411.png,data/Supervisely/iteration_noisy_60/411.png,0.4534114577372914
data/Supervisely/train/2477.png,data/Supervisely/train_mask/2477.png,0.7922910373674248
data/Supervisely/train/452.png,data/Supervisely/iteration_noisy_60/452.png,0.45700690874244543
data/Supervisely/train/1019.png,data/Supervisely/iteration_noisy_60/1019.png,0.48047907386801997
data/Supervisely/train/1989.png,data/Supervisely/train_mask/1989.png,0.7834883573519044
data/Supervisely/train/2399.png,data/Supervisely/iteration_noisy_60/2399.png,0.4743035394403608
data/Supervisely/train/5694.png,data/Supervisely/iteration_noisy_60/5694.png,0.47955382949771047
data/Supervisely/train/3103.png,data/Supervisely/train_mask/3103.png,0.9655863604931396
data/Supervisely/train/2171.png,data/Supervisely/iteration_noisy_60/2171.png,0.42258281522953894
data/Supervisely/train/206.png,data/Supervisely/train_mask/206.png,0.8488679269134709
data/Supervisely/train/3763.png,data/Supervisely/iteration_noisy_60/3763.png,0.43597805726518596
data/Supervisely/train/1410.png,data/Supervisely/iteration_noisy_60/1410.png,0.47940453804543565
data/Supervisely/train/4950.png,data/Supervisely/train_mask/4950.png,0.8763459982505104
data/Supervisely/train/3246.png,data/Supervisely/train_mask/3246.png,0.9148387087298074
data/Supervisely/train/4721.png,data/Supervisely/iteration_noisy_60/4721.png,0.4851627223744055
data/Supervisely/train/3384.png,data/Supervisely/iteration_noisy_60/3384.png,0.4664014957108292
data/Supervisely/train/825.png,data/Supervisely/iteration_noisy_60/825.png,0.4312033579154543
data/Supervisely/train/5352.png,data/Supervisely/iteration_noisy_60/5352.png,0.481811649292357
data/Supervisely/train/5175.png,data/Supervisely/train_mask/5175.png,0.8739789822076482
data/Supervisely/train/2109.png,data/Supervisely/iteration_noisy_60/2109.png,0.45720986162919597
data/Supervisely/train/4415.png,data/Supervisely/iteration_noisy_60/4415.png,0.4049277383640491
data/Supervisely/train/2828.png,data/Supervisely/train_mask/2828.png,0.8047829755747749
data/Supervisely/train/2944.png,data/Supervisely/train_mask/2944.png,0.8727125260317974
data/Supervisely/train/5527.png,data/Supervisely/iteration_noisy_60/5527.png,0.4704430425790628
data/Supervisely/train/3202.png,data/Supervisely/iteration_noisy_60/3202.png,0.4955697246727031
data/Supervisely/train/513.png,data/Supervisely/iteration_noisy_60/513.png,0.2716390553926425
data/Supervisely/train/2017.png,data/Supervisely/iteration_noisy_60/2017.png,0.43993011847707664
data/Supervisely/train/1060.png,data/Supervisely/iteration_noisy_60/1060.png,0.44823000923233797
data/Supervisely/train/396.png,data/Supervisely/train_mask/396.png,0.9112139610835841
data/Supervisely/train/4917.png,data/Supervisely/iteration_noisy_60/4917.png,0.4587386394304611
data/Supervisely/train/1993.png,data/Supervisely/iteration_noisy_60/1993.png,0.4792958047529292
data/Supervisely/train/3184.png,data/Supervisely/iteration_noisy_60/3184.png,0.4985005968497976
data/Supervisely/train/2140.png,data/Supervisely/iteration_noisy_60/2140.png,0.47774718060159765
