img,filename,weight
data/Supervisely/train/4802.png,data/Supervisely/train_mask/4802.png,0.883190046830223
data/Supervisely/train/3992.png,data/Supervisely/iteration_noisy_60/3992.png,0.8654485288828142
data/Supervisely/train/5400.png,data/Supervisely/train_mask/5400.png,0.9852355768679232
data/Supervisely/train/4235.png,data/Supervisely/train_mask/4235.png,0.9359761335769957
data/Supervisely/train/3888.png,data/Supervisely/iteration_noisy_60/3888.png,0.8713009453709658
data/Supervisely/train/5223.png,data/Supervisely/train_mask/5223.png,0.977937792696462
data/Supervisely/train/1356.png,data/Supervisely/train_mask/1356.png,0.9358889386475593
data/Supervisely/train/3007.png,data/Supervisely/iteration_noisy_60/3007.png,0.8124322125813449
data/Supervisely/train/4442.png,data/Supervisely/train_mask/4442.png,0.9519740575597893
data/Supervisely/train/2265.png,data/Supervisely/train_mask/2265.png,0.9129036789610876
data/Supervisely/train/2694.png,data/Supervisely/train_mask/2694.png,0.9775056284449966
data/Supervisely/train/5504.png,data/Supervisely/iteration_noisy_60/5504.png,0.9132466308025068
data/Supervisely/train/4108.png,data/Supervisely/iteration_noisy_60/4108.png,0.9648546485464855
data/Supervisely/train/4804.png,data/Supervisely/train_mask/4804.png,0.9841422329841554
data/Supervisely/train/633.png,data/Supervisely/iteration_noisy_60/633.png,0.932475884244373
data/Supervisely/train/3524.png,data/Supervisely/train_mask/3524.png,0.9907451950610496
data/Supervisely/train/4028.png,data/Supervisely/train_mask/4028.png,0.7243316719528772
data/Supervisely/train/1751.png,data/Supervisely/iteration_noisy_60/1751.png,0.9033578220486685
data/Supervisely/train/5266.png,data/Supervisely/iteration_noisy_60/5266.png,0.9831321283919623
data/Supervisely/train/2786.png,data/Supervisely/iteration_noisy_60/2786.png,0.9317862981910237
data/Supervisely/train/3916.png,data/Supervisely/train_mask/3916.png,0.9532648494711147
data/Supervisely/train/1337.png,data/Supervisely/train_mask/1337.png,0.9910280449202605
data/Supervisely/train/4414.png,data/Supervisely/train_mask/4414.png,0.9884322888033719
data/Supervisely/train/2925.png,data/Supervisely/train_mask/2925.png,0.9989469989469989
data/Supervisely/train/585.png,data/Supervisely/iteration_noisy_60/585.png,0.9657630074212256
data/Supervisely/train/2568.png,data/Supervisely/train_mask/2568.png,0.9200482272710147
data/Supervisely/train/103.png,data/Supervisely/train_mask/103.png,0.5581999395952885
data/Supervisely/train/4926.png,data/Supervisely/iteration_noisy_60/4926.png,0.929841053734859
data/Supervisely/train/2454.png,data/Supervisely/train_mask/2454.png,0.9806890213728586
data/Supervisely/train/1530.png,data/Supervisely/iteration_noisy_60/1530.png,0.7540329195603435
data/Supervisely/train/3082.png,data/Supervisely/iteration_noisy_60/3082.png,0.8790123456790123
data/Supervisely/train/5104.png,data/Supervisely/iteration_noisy_60/5104.png,0.6872464955277517
data/Supervisely/train/3964.png,data/Supervisely/train_mask/3964.png,0.9938823476490897
data/Supervisely/train/4543.png,data/Supervisely/train_mask/4543.png,0.9831797682497896
data/Supervisely/train/3127.png,data/Supervisely/train_mask/3127.png,0.995958773532449
data/Supervisely/train/411.png,data/Supervisely/iteration_noisy_60/411.png,0.9068229154745828
data/Supervisely/train/2477.png,data/Supervisely/train_mask/2477.png,0.9022701822253893
data/Supervisely/train/452.png,data/Supervisely/iteration_noisy_60/452.png,0.9050011630611771
data/Supervisely/train/1019.png,data/Supervisely/iteration_noisy_60/1019.png,0.9435143883691699
data/Supervisely/train/1989.png,data/Supervisely/train_mask/1989.png,0.931030381295453
data/Supervisely/train/2399.png,data/Supervisely/iteration_noisy_60/2399.png,0.9486070788807215
data/Supervisely/train/5694.png,data/Supervisely/iteration_noisy_60/5694.png,0.959107658995421
data/Supervisely/train/3103.png,data/Supervisely/train_mask/3103.png,0.9983317776497924
data/Supervisely/train/2171.png,data/Supervisely/iteration_noisy_60/2171.png,0.8451656304590779
data/Supervisely/train/206.png,data/Supervisely/train_mask/206.png,0.9740623313545602
data/Supervisely/train/3763.png,data/Supervisely/iteration_noisy_60/3763.png,0.8719561145303719
data/Supervisely/train/1410.png,data/Supervisely/iteration_noisy_60/1410.png,0.9319591934136738
data/Supervisely/train/4950.png,data/Supervisely/train_mask/4950.png,0.9447159890394727
data/Supervisely/train/3246.png,data/Supervisely/train_mask/3246.png,0.9783162023450214
data/Supervisely/train/4721.png,data/Supervisely/iteration_noisy_60/4721.png,0.95345432955604
data/Supervisely/train/3384.png,data/Supervisely/iteration_noisy_60/3384.png,0.9328029914216585
data/Supervisely/train/825.png,data/Supervisely/iteration_noisy_60/825.png,0.7912737280932529
data/Supervisely/train/5352.png,data/Supervisely/iteration_noisy_60/5352.png,0.9636232985847141
data/Supervisely/train/5175.png,data/Supervisely/train_mask/5175.png,0.9827766017863596
data/Supervisely/train/2109.png,data/Supervisely/iteration_noisy_60/2109.png,0.8896746817538896
data/Supervisely/train/4415.png,data/Supervisely/iteration_noisy_60/4415.png,0.7778685845047401
data/Supervisely/train/2828.png,data/Supervisely/train_mask/2828.png,0.9531634228635697
data/Supervisely/train/2944.png,data/Supervisely/train_mask/2944.png,0.9779367512632714
data/Supervisely/train/5527.png,data/Supervisely/iteration_noisy_60/5527.png,0.9408860851581256
data/Supervisely/train/3202.png,data/Supervisely/iteration_noisy_60/3202.png,0.9911394493454062
data/Supervisely/train/513.png,data/Supervisely/iteration_noisy_60/513.png,0.5096405312548075
data/Supervisely/train/2017.png,data/Supervisely/iteration_noisy_60/2017.png,0.8433781337851889
data/Supervisely/train/1060.png,data/Supervisely/iteration_noisy_60/1060.png,0.8964600184646759
data/Supervisely/train/396.png,data/Supervisely/train_mask/396.png,0.9961492952483757
data/Supervisely/train/4917.png,data/Supervisely/iteration_noisy_60/4917.png,0.8947392896587805
data/Supervisely/train/1993.png,data/Supervisely/iteration_noisy_60/1993.png,0.9585916095058585
data/Supervisely/train/3184.png,data/Supervisely/iteration_noisy_60/3184.png,0.9970011936995953
data/Supervisely/train/2140.png,data/Supervisely/iteration_noisy_60/2140.png,0.9385400993936078
data/Supervisely/train/3250.png,data/Supervisely/iteration_noisy_60/3250.png,0.843897902816139
data/Supervisely/train/242.png,data/Supervisely/iteration_noisy_60/242.png,0.7380860629415543
data/Supervisely/train/1999.png,data/Supervisely/iteration_noisy_60/1999.png,0.9601201564374396
data/Supervisely/train/2298.png,data/Supervisely/iteration_noisy_60/2298.png,0.9327093105748563
data/Supervisely/train/984.png,data/Supervisely/iteration_noisy_60/984.png,0.9855695184280487
data/Supervisely/train/176.png,data/Supervisely/train_mask/176.png,0.7190910717480766
data/Supervisely/train/4983.png,data/Supervisely/iteration_noisy_60/4983.png,0.9451556394016979
data/Supervisely/train/5173.png,data/Supervisely/iteration_noisy_60/5173.png,0.9680259361708456
data/Supervisely/train/307.png,data/Supervisely/train_mask/307.png,0.9680061823802164
data/Supervisely/train/3445.png,data/Supervisely/iteration_noisy_60/3445.png,0.8895623775310255
data/Supervisely/train/4562.png,data/Supervisely/train_mask/4562.png,0.9495050852069798
data/Supervisely/train/3141.png,data/Supervisely/train_mask/3141.png,0.9750835909847647
data/Supervisely/train/2744.png,data/Supervisely/iteration_noisy_60/2744.png,0.7990314287422524
data/Supervisely/train/4401.png,data/Supervisely/train_mask/4401.png,0.9789762340036563
data/Supervisely/train/1349.png,data/Supervisely/train_mask/1349.png,0.9970641037085528
data/Supervisely/train/4344.png,data/Supervisely/iteration_noisy_60/4344.png,0.9122815659519968
data/Supervisely/train/3254.png,data/Supervisely/iteration_noisy_60/3254.png,0.709312010661336
data/Supervisely/train/3981.png,data/Supervisely/iteration_noisy_60/3981.png,0.9536438650238154
data/Supervisely/train/5397.png,data/Supervisely/train_mask/5397.png,0.8708515055972403
data/Supervisely/train/664.png,data/Supervisely/iteration_noisy_60/664.png,0.9356394416615912
data/Supervisely/train/1840.png,data/Supervisely/train_mask/1840.png,0.5937060623604333
data/Supervisely/train/4065.png,data/Supervisely/iteration_noisy_60/4065.png,0.9099989659807672
data/Supervisely/train/1077.png,data/Supervisely/iteration_noisy_60/1077.png,0.7818615751789976
data/Supervisely/train/1618.png,data/Supervisely/iteration_noisy_60/1618.png,0.8775737225375179
data/Supervisely/train/4505.png,data/Supervisely/train_mask/4505.png,0.9626239889182971
data/Supervisely/train/4998.png,data/Supervisely/train_mask/4998.png,0.8963752219784812
data/Supervisely/train/2278.png,data/Supervisely/iteration_noisy_60/2278.png,0.7197058969975602
data/Supervisely/train/4625.png,data/Supervisely/iteration_noisy_60/4625.png,0.878146187424538
data/Supervisely/train/1565.png,data/Supervisely/iteration_noisy_60/1565.png,0.9495198227037676
data/Supervisely/train/1721.png,data/Supervisely/iteration_noisy_60/1721.png,0.8881998427810289
data/Supervisely/train/5472.png,data/Supervisely/iteration_noisy_60/5472.png,0.4772528114502702
data/Supervisely/train/3409.png,data/Supervisely/iteration_noisy_60/3409.png,0.7442423069479388
data/Supervisely/train/4128.png,data/Supervisely/train_mask/4128.png,0.9385858860286627
data/Supervisely/train/1241.png,data/Supervisely/train_mask/1241.png,0.9817752326413743
data/Supervisely/train/2229.png,data/Supervisely/iteration_noisy_60/2229.png,0.9466088425563476
data/Supervisely/train/1447.png,data/Supervisely/iteration_noisy_60/1447.png,0.49806051202482543
data/Supervisely/train/3490.png,data/Supervisely/iteration_noisy_60/3490.png,0.9845789540085985
data/Supervisely/train/152.png,data/Supervisely/train_mask/152.png,0.9907693530598253
data/Supervisely/train/3665.png,data/Supervisely/iteration_noisy_60/3665.png,0.8146048848200417
data/Supervisely/train/5082.png,data/Supervisely/train_mask/5082.png,0.99894330022993
data/Supervisely/train/1858.png,data/Supervisely/train_mask/1858.png,0.9401424352961611
data/Supervisely/train/300.png,data/Supervisely/train_mask/300.png,0.9419388088593911
data/Supervisely/train/944.png,data/Supervisely/iteration_noisy_60/944.png,0.9096127144698999
data/Supervisely/train/5524.png,data/Supervisely/iteration_noisy_60/5524.png,0.8872417904675969
data/Supervisely/train/768.png,data/Supervisely/iteration_noisy_60/768.png,0.9058882479154087
data/Supervisely/train/5441.png,data/Supervisely/iteration_noisy_60/5441.png,0.7259186159468336
data/Supervisely/train/2383.png,data/Supervisely/iteration_noisy_60/2383.png,0.9420542557073922
data/Supervisely/train/4741.png,data/Supervisely/train_mask/4741.png,0.9934003676507519
data/Supervisely/train/1088.png,data/Supervisely/train_mask/1088.png,0.9763081703269543
data/Supervisely/train/2572.png,data/Supervisely/iteration_noisy_60/2572.png,0.7390652511200599
data/Supervisely/train/1045.png,data/Supervisely/train_mask/1045.png,0.6014854654885389
data/Supervisely/train/1815.png,data/Supervisely/iteration_noisy_60/1815.png,0.7927709426584939
data/Supervisely/train/1727.png,data/Supervisely/train_mask/1727.png,0.9314966492926284
data/Supervisely/train/3303.png,data/Supervisely/iteration_noisy_60/3303.png,0.9060135619831355
data/Supervisely/train/51.png,data/Supervisely/iteration_noisy_60/51.png,0.7319205901620667
data/Supervisely/train/672.png,data/Supervisely/train_mask/672.png,0.9619357045143638
data/Supervisely/train/3989.png,data/Supervisely/iteration_noisy_60/3989.png,0.9165072338722787
data/Supervisely/train/649.png,data/Supervisely/iteration_noisy_60/649.png,0.9183752257779861
data/Supervisely/train/154.png,data/Supervisely/train_mask/154.png,0.9864855570839065
data/Supervisely/train/2135.png,data/Supervisely/iteration_noisy_60/2135.png,0.8434139180971211
data/Supervisely/train/4638.png,data/Supervisely/iteration_noisy_60/4638.png,0.859754053984377
data/Supervisely/train/717.png,data/Supervisely/train_mask/717.png,0.9915349767105515
data/Supervisely/train/1118.png,data/Supervisely/iteration_noisy_60/1118.png,0.9376660660293803
data/Supervisely/train/5043.png,data/Supervisely/train_mask/5043.png,0.9929091207528588
data/Supervisely/train/5239.png,data/Supervisely/iteration_noisy_60/5239.png,0.5398252241591188
data/Supervisely/train/1506.png,data/Supervisely/train_mask/1506.png,0.9700001323328966
data/Supervisely/train/5412.png,data/Supervisely/train_mask/5412.png,0.9836139270381442
data/Supervisely/train/4472.png,data/Supervisely/train_mask/4472.png,0.524529243739427
data/Supervisely/train/4945.png,data/Supervisely/train_mask/4945.png,0.6985077229334069
data/Supervisely/train/2774.png,data/Supervisely/iteration_noisy_60/2774.png,0.9350516317281625
data/Supervisely/train/2539.png,data/Supervisely/train_mask/2539.png,0.9844667767988252
data/Supervisely/train/3785.png,data/Supervisely/train_mask/3785.png,0.9561420502809115
data/Supervisely/train/1305.png,data/Supervisely/train_mask/1305.png,0.8128707385437716
data/Supervisely/train/4257.png,data/Supervisely/train_mask/4257.png,0.9964177542539169
data/Supervisely/train/4400.png,data/Supervisely/iteration_noisy_60/4400.png,0.9541951067945595
data/Supervisely/train/4026.png,data/Supervisely/iteration_noisy_60/4026.png,0.9723569545353915
data/Supervisely/train/4412.png,data/Supervisely/iteration_noisy_60/4412.png,0.9136725163656524
data/Supervisely/train/5317.png,data/Supervisely/train_mask/5317.png,0.9895555147098574
data/Supervisely/train/2905.png,data/Supervisely/iteration_noisy_60/2905.png,0.9475398647390953
data/Supervisely/train/2853.png,data/Supervisely/iteration_noisy_60/2853.png,0.8778049296271059
data/Supervisely/train/3458.png,data/Supervisely/iteration_noisy_60/3458.png,0.8219919207463692
data/Supervisely/train/2945.png,data/Supervisely/train_mask/2945.png,0.9435243478583533
data/Supervisely/train/334.png,data/Supervisely/iteration_noisy_60/334.png,0.7299268965935632
data/Supervisely/train/729.png,data/Supervisely/iteration_noisy_60/729.png,0.9061857200415633
data/Supervisely/train/986.png,data/Supervisely/train_mask/986.png,0.9580180005806639
data/Supervisely/train/1044.png,data/Supervisely/iteration_noisy_60/1044.png,0.9687639668272334
data/Supervisely/train/2618.png,data/Supervisely/iteration_noisy_60/2618.png,0.702576112412178
data/Supervisely/train/5154.png,data/Supervisely/train_mask/5154.png,0.9456424291039495
data/Supervisely/train/5002.png,data/Supervisely/iteration_noisy_60/5002.png,0.8862040682414698
data/Supervisely/train/2931.png,data/Supervisely/iteration_noisy_60/2931.png,0.8409054847411012
data/Supervisely/train/3105.png,data/Supervisely/iteration_noisy_60/3105.png,0.9814545706179503
data/Supervisely/train/3326.png,data/Supervisely/train_mask/3326.png,0.9016762635956493
data/Supervisely/train/2688.png,data/Supervisely/iteration_noisy_60/2688.png,0.8995747361789258
data/Supervisely/train/2312.png,data/Supervisely/iteration_noisy_60/2312.png,0.9749970779600265
data/Supervisely/train/1318.png,data/Supervisely/iteration_noisy_60/1318.png,0.9270717041737666
